시도,시군구,시설명,주소,전화번호,팩스번호,홈페이지,주차가능대수,공-사설구분,빈소수,안치가능구수,식당,매점,주차장,유족대기실,장애인편의시설,운영종류
경상남도,양산시,양산장례식장,"경상남도 양산시 동면 남양산길 73, 양산장례식장 ",055-366-4440,,dysnong.nonghyupi.com/xe/index.php?mid=page_aFYT03,200,사설,9,12,설치,설치,설치,설치,설치,전문
경상남도,양산시,웅상중앙병원장례식장,경상남도 양산시 서창로 59 (명동),055-912-4440,,,100,사설,4,8,설치,설치,설치,설치,설치,병원
경상남도,양산시,혜인요양병원장례식장,"경상남도 양산시 웅상대로 955지하1층장례식장 (평산동, 토해인병원)",055-912-4449,,www.hihosp.com,50,사설,2,2,설치,설치,설치,미설치,미설치,병원
경상남도,의령군,부성장례식장,경상남도 의령군 유곡면 의합대로 1648 (세간리),055-573-4500,,,0,사설,3,4,미설치,미설치,설치,미설치,미설치,전문
경상남도,의령군,의령사랑병원장례식장,경상남도 의령군 의령읍 의합대로 105-8 (무전리),055-572-3900,,,30,사설,2,4,설치,설치,설치,설치,설치,병원
경상남도,의령군,의령전문장례식장,경상남도 의령군 용덕면 의합대로 510 (정동리),055-574-4040,,,500,사설,3,6,설치,설치,설치,설치,설치,전문
경상남도,의령군,자굴산장례식장,경상남도 의령군 가례면 홍의로 312 (가례리),055-573-2233,055-573-7612,,150,사설,3,4,설치,미설치,설치,미설치,미설치,전문
경상남도,진주시,(주)한빛장례식장,경상남도 진주시 대신로 120(상평동),055-756-0300,,www.jinjuhanbit.com,300,사설,4,10,설치,미설치,설치,설치,설치,전문
경상남도,진주시,경상국립대학교병원장례식장,"경상남도 진주시 강남로 79 (칠암동, 경상대학교병원)",055-750-8448,,www.gnuh.co.kr/funeral/main/main.do?rbsIdx=1,0,사설,8,12,설치,미설치,설치,설치,미설치,병원
경상남도,진주시,문산장례식장,경상남도 진주시 문산읍 제곡길98번길 41 (삼곡리),055-746-1024,,,0,사설,2,3,미설치,미설치,설치,미설치,미설치,병원
경상남도,진주시,센텀장례식장,경상남도 진주시 진주대로941번길 8 (강남동),055-795-2800,,www.happyjinju.com/,100,사설,7,10,설치,설치,설치,설치,설치,병원
경상남도,진주시,엠마우스병원 장례식장,경상남도 진주시 남강로 25 (평거동),055-745-4444,,,150,사설,3,6,미설치,미설치,설치,설치,미설치,병원
경상남도,진주시,유한회사 진주중앙장례식장,경상남도 진주시 촉석로 178 (중안동),055-745-8000,055-745-8007,,200,사설,6,18,설치,설치,설치,설치,설치,전문
경상남도,진주시,제일병원장례식장,"경상남도 진주시 진주대로 885 (강남동, 제일병원)",055-750-7100,,,0,사설,4,8,설치,설치,설치,설치,설치,병원
경상남도,진주시,진주시민장례식장 (주)휴드림,"경상남도 진주시 문산읍 문산순환로 13 (소문리, 진주시민장례식장)",055-762-4444,,jinjufuneral.com,200,사설,8,16,설치,미설치,설치,설치,설치,전문
경상남도,진주시,진주장례식장,경상남도 진주시 남강로 1721 (초전동),055-759-4141,,www.jinjujangrye.co.kr,100,사설,5,12,미설치,미설치,설치,설치,미설치,전문
경상남도,진주시,한일병원장례식장,"경상남도 진주시 범골로 17, 1층 ( 춤무공동 ,한일병원지하) (충무공동)",055-756-9009,,,1000,사설,5,8,설치,설치,설치,설치,설치,병원
경상남도,창녕군,경남요양병원장례식장,경상남도 창녕군 남지읍 남지중앙로 45 (남지리),055-526-2575,,,50,사설,3,4,설치,설치,설치,설치,설치,병원
경상남도,창녕군,남지요양병원장례식장,"경상남도 창녕군 남지읍 동포로 15 (남지리, 낙천병원)",055-526-5788,,,30,사설,2,4,설치,설치,설치,설치,설치,병원
경상남도,창녕군,부곡온천병원장례식장,"경상남도 창녕군 부곡면 원앙로 72 (거문리, 부곡온천병원)",055-521-7744,,,100,사설,2,4,미설치,미설치,설치,미설치,미설치,병원
경상남도,창녕군,영산요양병원장례식장,경상남도 창녕군 영산면 영산도천로 430 (죽사리),055-536-9090,055-536-9595,,100,사설,4,4,미설치,미설치,설치,미설치,미설치,병원
경상남도,창녕군,창녕군공설장례식장,경상남도 창녕군 창녕읍 탐하로 201 (술정리),055-533-8510,,cfmc.kr/sub.html?code=03_04&Radd=03_04,0,공설,4,6,설치,미설치,설치,미설치,미설치,전문
경상남도,창녕군,창녕전문장례식장,경상남도 창녕군 창녕읍 창녕대로 120 (탐하리),055-532-4445,,,100,사설,4,6,미설치,미설치,설치,설치,설치,병원
경상남도,창녕군,창녕효요양병원장례식장,경상남도 창녕군 대지면 효정직교길 119 (효정리),055-532-5858,,,50,사설,2,4,설치,미설치,설치,설치,설치,병원
경상남도,창녕군,한성병원장례식장,경상남도 창녕군 창녕읍 교리1길 2 (교리),055-532-1532,,,100,사설,2,4,설치,설치,설치,설치,설치,병원
경상남도,창원시,경상남도 마산의료원 장례식장,경상남도 창원시 마산합포구 3.15대로 231 (마산의료원 장례식장) ,055-249-1700,,www.mmc.or.kr/funeral,170,공설,7,14,설치,설치,설치,설치,설치,병원
경상남도,창원시,창원시립상복공원장례식장,경상남도 창원시 성산구 공단로474번길 160 (상복동),055-712-0930,,sangbok.cwsisul.or.kr,450,공설,10,16,설치,설치,설치,설치,설치,전문
경상남도,창원시마산합포구,SMG연세병원장례식장,경상남도 창원시 마산합포구 3.15대로 76 (월남동2가),055-223-1000,,www.mhfuneral.co.kr,150,사설,7,10,설치,설치,설치,설치,설치,병원
경상남도,창원시마산회원구,동마산장례식장,"경상남도 창원시 마산회원구 3.15대로 681지하2층 (석전동, 동마산병원)",055-290-5044,,,30,사설,3,4,설치,설치,설치,설치,미설치,병원
경상남도,창원시마산회원구,삼성창원병원장례식장,"경상남도 창원시 마산회원구 팔용로 158 (합성동, 삼성창원병원)",055-233-5131,,smc.skku.edu/,0,사설,6,20,설치,설치,설치,설치,설치,병원
경상남도,창원시마산회원구,신세계장례식장,"경상남도 창원시 마산회원구 내서읍 죽암로 89 (호계리, 신세계요양병원)",055-715-5444,055-715-1444,ssg-hospital.co.kr/sub02/sub02_04.php,50,사설,3,6,설치,설치,설치,설치,설치,병원
경상남도,창원시마산회원구,영락원전문장례식장,경상남도 창원시 마산회원구 봉양로 152 (봉암동),055-292-4444,,,0,사설,7,8,미설치,미설치,설치,미설치,미설치,전문
경상남도,창원시마산회원구,정다운병원장례식장,경상남도 창원시 마산회원구 봉양로 160 (봉암동),055-244-4444,,,0,사설,4,8,미설치,설치,설치,설치,미설치,병원
경상남도,창원시마산회원구,큰사랑요양병원장례식장,"경상남도 창원시 마산회원구 북성로 469 (두척동, 큰사랑요양병원)",055-231-5444,,,68,사설,4,8,설치,설치,설치,설치,설치,병원
경상남도,창원시성산구,창원경상대학교병원장례식장,경상남도 창원시 성산구 삼정자로 9 (성주동),055-214-1900,,www.gnuch.co.kr/funeral/main/main.do?rbsIdx=1,600,사설,8,14,설치,설치,설치,설치,설치,병원
경상남도,창원시의창구,동창원장례식장,"경상남도 창원시 의창구 동읍 의창대로 870-5 (용잠리, 동창원요양병원)",055-244-4000,055-243-1024,,0,사설,0,0,미설치,미설치,미설치,미설치,미설치,병원
경상남도,창원시의창구,창원파티마병원장례식장,경상남도 창원시 의창구 창이대로 45 (명서동),055-270-1900,,fatimahosp.co.kr,0,사설,4,8,설치,설치,설치,설치,설치,병원
경상남도,창원시의창구,창원한마음병원장례식장,"경상남도 창원시 의창구 용동로57번길 8 (사림동, 창원한마음병원)",055-225-1200,,,1000,사설,6,8,설치,설치,설치,설치,설치,병원
경상남도,창원시의창구,행복한병원장례식장,"경상남도 창원시 의창구 북면 천주로 785,행복한병원장례식장 (동전리, 행복한병원)",055-255-0220,,,70,사설,3,6,설치,설치,설치,설치,미설치,병원
경상남도,창원시진해구,늘푸른장례식장,경상남도 창원시 진해구 충장로 181 (여좌동),055-551-8000,,,45,사설,3,6,설치,설치,설치,설치,설치,병원
경상남도,창원시진해구,세광병원장례식장,"경상남도 창원시 진해구 중원동로 55-1 (중앙동, 진해세광병원)",055-545-4447,,,40,사설,4,6,설치,설치,설치,설치,설치,병원
경상남도,창원시진해구,세명병원장례식장,경상남도 창원시 진해구 용원서로 42지하1층 (용원동),055-543-4064,,,0,사설,2,4,미설치,미설치,설치,미설치,미설치,병원
경상남도,창원시진해구,연세에스병원장례식장,경상남도 창원시 진해구 해원로32번길 13 (이동),055-548-7759,,,0,사설,7,6,미설치,설치,설치,설치,미설치,병원
경상남도,통영시,e좋은병원장례식장,경상남도 통영시 광도면 죽림해안로 26-12 (죽림리),055-648-3444,,,70,사설,3,4,설치,미설치,설치,설치,설치,병원
경상남도,통영시,경남도립노인전문병원장례식장,경상남도 통영시 도산면 남해안대로 1818 (도선리),055-640-1919,,www.gnsilver.com,70,사설,4,6,설치,미설치,설치,설치,미설치,병원
경상남도,통영시,고려병원장례식장,"경상남도 통영시 중앙로 310 (무전동, 통영고려병원)",055-643-4444,055-643-4443,,60,사설,4,6,설치,미설치,설치,설치,설치,병원
경상남도,통영시,새통영병원장례식장,"경상남도 통영시 무전7길 192 (무전동, 새통영병원)",055-645-7300,,,200,사설,4,6,설치,설치,설치,미설치,설치,병원
경상남도,통영시,숭례관장례식장,경상남도 통영시 충렬로 8-5 (서호동),055-643-1024,,,0,사설,4,6,설치,설치,미설치,미설치,미설치,전문
경상남도,통영시,통영서울병원장례식장,경상남도 통영시 광도면 남해안대로 857 (죽림리),055-644-9959,,,0,사설,5,8,설치,미설치,설치,설치,미설치,병원
경상남도,통영시,통영전문장례식장,경상남도 통영시 장대길 142 (정량동),055-645-1233,,,100,사설,6,8,설치,미설치,설치,설치,설치,전문
경상남도,하동군,고전장례식장,"경상남도 하동군 고전면 하동읍성로 341 (범아리, 고전면복지회관)",055-8806-6197,,,20,사설,1,2,미설치,미설치,설치,설치,미설치,전문
경상남도,하동군,새진교장례식장,경상남도 하동군 진교면 경충로 1155 (진교리),055-884-8224,,,60,사설,3,3,설치,설치,설치,설치,설치,전문
경상남도,하동군,진교장례식장,경상남도 하동군 진교면 구고속도로 826 (고룡리),055-883-0474,,,57,사설,3,4,설치,설치,설치,설치,설치,전문
경상남도,하동군,하동병원장례식장,경상남도 하동군 하동읍 화심길 51-7 (두곡리),055-884-7044,,,100,사설,5,6,설치,설치,설치,설치,설치,병원
경상남도,하동군,하동우리들병원장례식장,"경상남도 하동군 금남면 섬진강대로 957 (계천리, 하동우리들병원)",055-884-1024,,,70,사설,3,4,설치,설치,설치,설치,설치,병원
경상남도,하동군,하동장례식장,경상남도 하동군 적량면 공설운동장로 95-7 (동산리),055-883-4484,,,100,사설,3,4,설치,설치,설치,설치,미설치,전문
경상남도,함안군,새롬병원장례식장,경상남도 함안군 칠원읍 예곡1길 13 (예곡리),055-586-6006,,,100,사설,3,6,설치,설치,설치,설치,미설치,병원
경상남도,함안군,시영의료재단 영동병원장례식장,"경상남도 함안군 칠원읍 용산2길 45-13 (용산리, 병원)",055-587-4447,055-587-4407,www.youngdongh.co.kr,100,사설,2,4,설치,설치,설치,설치,설치,병원
경상남도,함안군,함안시민장례식장,경상남도 함안군 산인면 학산2길 17-50 (송정리),055-785-4444,055-785-4445,araj.modoo.at/,150,사설,3,6,설치,설치,설치,설치,미설치,병원
경상남도,함안군,함안하늘공원장례식장,"경상남도 함안군 가야읍 함마대로 1145 (사내리, 함안하늘공원)",055-585-7180,,hamanhaneul.or.kr,100,공설,4,10,설치,설치,설치,설치,설치,전문
경상남도,함양군,함양성심병원장례식장,경상남도 함양군 함양읍 용평1길 5 (용평리),055-962-9999,055-963-0843,,50,사설,2,4,설치,설치,설치,설치,설치,전문
경상남도,함양군,함양장례식장,경상남도 함양군 함양읍 고운로 284 (백천리),055-964-2000,,,200,사설,4,6,설치,미설치,설치,설치,미설치,전문
경상남도,함양군,함양제일장례식장,경상남도 함양군 함양읍 고운로 476-19 (백천리),055-962-4002,055-962-4334,,100,사설,5,6,설치,미설치,설치,설치,설치,전문
경상남도,합천군,(주)합천장례식장,경상남도 합천군 대양면 동부로 64-2 (정양리),055-932-7000,,,110,사설,3,6,미설치,미설치,설치,설치,설치,전문
경상남도,합천군,합천고려병원 장례식장,경상남도 합천군 대양면 대야로 737-20 (정양리),055-931-4464,,,60,사설,3,4,미설치,미설치,설치,설치,미설치,전문
경상남도,합천군,합천추모공원장례식장,경상남도 합천군 합천읍 합천호수로 1613 (합천리),055-934-4444,,,0,사설,3,6,미설치,미설치,미설치,미설치,미설치,전문
제주특별자치도,서귀포시,서귀포의료원장례식장,제주특별자치도 서귀포시 장수로 47 (동홍동),064-730-3710,,www.jjsmc.or.kr,0,공설,4,14,설치,설치,설치,설치,미설치,병원
제주특별자치도,제주시,그랜드부민장례식장,제주특별자치도 제주시 연북로 378 (도남동),064-742-5000,,,2000,사설,9,28,설치,설치,설치,설치,설치,전문
제주특별자치도,제주시,그랜드중앙장례식장,제주특별자치도 제주시 월랑로 91 (이호이동),064-721-1000,,,300,사설,6,12,설치,설치,설치,설치,미설치,병원
제주특별자치도,제주시,김녕농협 장례문화센터,제주특별자치도 제주시 구좌읍 김송로 102 (김녕리),064-783-6511,,www.gimnyeong.com,150,사설,2,4,설치,미설치,설치,설치,설치,전문
